# time, R, alfa_r, veloc, accel
123.70,6410012.30429510,0.00991274,672.78029960,9.69336805
123.80,6410006.92090737,0.00992320,672.84720594,9.69322470
123.90,6410001.44129569,0.00993366,672.91548181,9.69308128
124.00,6409995.86546146,0.00994412,672.98512655,9.69293777
124.10,6409990.19340611,0.00995459,673.05613952,9.69279417
124.20,6409984.42513107,0.00996505,673.12852004,9.69265047
124.30,6409978.56063777,0.00997551,673.20226743,9.69250666
124.40,6409972.59992764,0.00998597,673.27738101,9.69236273
124.50,6409966.54300210,0.00999643,673.35386008,9.69221868
124.60,6409960.38986259,0.01000689,673.43170395,9.69207449
124.70,6409954.14051055,0.01001736,673.51091189,9.69193017
124.80,6409947.79494740,0.01002782,673.59148320,9.69178569
124.90,6409941.35317458,0.01003828,673.67341714,9.69164106
125.00,6409934.81519353,0.01004874,673.75671297,9.69149627
125.10,6409928.18100570,0.01005920,673.84136996,9.69135130
125.20,6409921.45061253,0.01006966,673.92738733,9.69120616
125.30,6409914.62401545,0.01008012,674.01476435,9.69106082
125.40,6409907.70121592,0.01009058,674.10350022,9.69091529
125.50,6409900.68221538,0.01010104,674.19359418,9.69076956
125.60,6409893.56701529,0.01011150,674.28504542,9.69062361
125.70,6409886.35561711,0.01012196,674.37785317,9.69047744
125.80,6409879.04802227,0.01013242,674.47201660,9.69033104
125.90,6409871.64423226,0.01014288,674.56753491,9.69018440
126.00,6409864.14424852,0.01015334,674.66440728,9.69003752
126.10,6409856.54807252,0.01016380,674.76263286,9.68989039
126.20,6409848.85570572,0.01017426,674.86221083,9.68974299
126.30,6409841.06714961,0.01018472,674.96314034,9.68959531
126.40,6409833.18240564,0.01019518,675.06542052,9.68944736
126.50,6409825.20147531,0.01020563,675.16905051,9.68929912
126.60,6409817.12436007,0.01021609,675.27402945,9.68915059
126.70,6409808.95106142,0.01022655,675.38035644,9.68900174
126.80,6409800.68158085,0.01023701,675.48803060,9.68885259
126.90,6409792.31591984,0.01024747,675.59705102,9.68870311
127.00,6409783.85407988,0.01025793,675.70741680,9.68855329
127.10,6409775.29606247,0.01026838,675.81912703,9.68840314
127.20,6409766.64186911,0.01027884,675.93218078,9.68825264
127.30,6409757.89150131,0.01028930,676.04657711,9.68810177
127.40,6409749.04496057,0.01029976,676.16231509,9.68795054
127.50,6409740.10224840,0.01031021,676.27939376,9.68779893
127.60,6409731.06336632,0.01032067,676.39781218,9.68764694
127.70,6409721.92831584,0.01033113,676.51756936,9.68749455
127.80,6409712.69709850,0.01034158,676.63866433,9.68734175
127.90,6409703.36971582,0.01035204,676.76109612,9.68718854
128.00,6409693.94616934,0.01036250,676.88486373,9.68703491
128.10,6409684.42646058,0.01037295,677.00996616,9.68688085
128.20,6409674.81059110,0.01038341,677.13640240,9.68672634
128.30,6409665.09856243,0.01039387,677.26417144,9.68657138
128.40,6409655.29037614,0.01040432,677.39327225,9.68641596
128.50,6409645.38603377,0.01041478,677.52370379,9.68626006
128.60,6409635.38553689,0.01042523,677.65546503,9.68610369
128.70,6409625.28888707,0.01043569,677.78855492,9.68594683
128.80,6409615.09608587,0.01044614,677.92297239,9.68578946
128.90,6409604.80713487,0.01045660,678.05871638,9.68563159
129.00,6409594.42203567,0.01046705,678.19578582,9.68547319
129.10,6409583.94078983,0.01047751,678.33417961,9.68531426
129.20,6409573.36339896,0.01048796,678.47389668,9.68515480
129.30,6409562.68986467,0.01049842,678.61493592,9.68499478
129.40,6409551.92018854,0.01050887,678.75729622,9.68483420
129.50,6409541.05437220,0.01051933,678.90097647,9.68467305
129.60,6409530.09241725,0.01052978,679.04597554,9.68451131
129.70,6409519.03432534,0.01054024,679.19229230,9.68434899
129.80,6409507.88009807,0.01055069,679.33992561,9.68418606
129.90,6409496.62973710,0.01056114,679.48887432,9.68402252
130.00,6409485.28324406,0.01057160,679.63913727,9.68385835
130.10,6409473.84062060,0.01058205,679.79071330,9.68369355
130.20,6409462.30186837,0.01059250,679.94360123,9.68352810
130.30,6409450.66698905,0.01060296,680.09779989,9.68336200
130.40,6409438.93598429,0.01061341,680.25330807,9.68319523
130.50,6409427.10885579,0.01062386,680.41012459,9.68302778
130.60,6409415.18560521,0.01063432,680.56824824,9.68285964
130.70,6409403.16623425,0.01064477,680.72767781,9.68269079
130.80,6409391.05074461,0.01065522,680.88841206,9.68252124
130.90,6409378.83913799,0.01066567,681.05044978,9.68235096
131.00,6409366.53141611,0.01067613,681.21378972,9.68217995
131.10,6409354.12758069,0.01068658,681.37843064,9.68200818
131.20,6409341.62763346,0.01069703,681.54437128,9.68183566
131.30,6409329.03157616,0.01070748,681.71161038,9.68166237
131.40,6409316.33941052,0.01071793,681.88014667,9.68148830
131.50,6409303.55113831,0.01072838,682.04997887,9.68131343
131.60,6409290.66676128,0.01073884,682.22110569,9.68113775
131.70,6409277.68628121,0.01074929,682.39352584,9.68096126
131.80,6409264.60969987,0.01075974,682.56723802,9.68078394
131.90,6409251.43701905,0.01077019,682.74224092,9.68060577
132.00,6409238.16824055,0.01078064,682.91853321,9.68042674
132.10,6409224.80336617,0.01079109,683.09611358,9.68024685
132.20,6409211.34239773,0.01080154,683.27498068,9.68006608
132.30,6409197.78533705,0.01081199,683.45513318,9.67988441
132.40,6409184.13218596,0.01082244,683.63656972,9.67970184
132.50,6409170.38294630,0.01083289,683.81928894,9.67951835
132.60,6409156.53761994,0.01084334,684.00328949,9.67933393
132.70,6409142.59620872,0.01085379,684.18856998,9.67914856
132.80,6409128.55871452,0.01086424,684.37512903,9.67896223
132.90,6409114.42513922,0.01087469,684.56296526,9.67877493
133.00,6409100.19548472,0.01088514,684.75207726,9.67858664
133.10,6409085.86975291,0.01089559,684.94246364,9.67839736
133.20,6409071.44794571,0.01090604,685.13412297,9.67820706
133.30,6409056.93006504,0.01091649,685.32705384,9.67801574
133.40,6409042.31611284,0.01092693,685.52125481,9.67782337
133.50,6409027.60609104,0.01093738,685.71672445,9.67762995
133.60,6409012.80000161,0.01094783,685.91346132,9.67743546
133.70,6408997.89784651,0.01095828,686.11146396,9.67723989
133.80,6408982.89962772,0.01096873,686.31073092,9.67704323
133.90,6408967.80534723,0.01097918,686.51126072,9.67684545
134.00,6408952.61500704,0.01098962,686.71305188,9.67664654
134.10,6408937.32860917,0.01100007,686.91610293,9.67644649
134.20,6408921.94615563,0.01101052,687.12041238,9.67624529
134.30,6408906.46764847,0.01102097,687.32597871,9.67604292
134.40,6408890.89308973,0.01103141,687.53280044,9.67583936
134.50,6408875.22248147,0.01104186,687.74087604,9.67563459
134.60,6408859.45582578,0.01105231,687.95020398,9.67542862
134.70,6408843.59312473,0.01106275,688.16078275,9.67522141
134.80,6408827.63438042,0.01107320,688.37261080,9.67501295
134.90,6408811.57959498,0.01108365,688.58568659,9.67480322
135.00,6408795.42877051,0.01109409,688.80000856,9.67459222
135.10,6408779.18190917,0.01110454,689.01557515,9.67437992
135.20,6408762.83901311,0.01111499,689.23238480,9.67416631
135.30,6408746.40008448,0.01112543,689.45043593,9.67395138
135.40,6408729.86512548,0.01113588,689.66972695,9.67373509
135.50,6408713.23413829,0.01114632,689.89025627,9.67351745
135.60,6408696.50712513,0.01115677,690.11202229,9.67329842
135.70,6408679.68408821,0.01116721,690.33502342,9.67307801
135.80,6408662.76502977,0.01117766,690.55925802,9.67285617
135.90,6408645.74995207,0.01118810,690.78472448,9.67263291
136.00,6408628.63885737,0.01119855,691.01142118,9.67240821
136.10,6408611.43174795,0.01120899,691.23934647,9.67218203
136.20,6408594.12862611,0.01121944,691.46849870,9.67195438
136.30,6408576.72949416,0.01122988,691.69887623,9.67172522
136.40,6408559.23435444,0.01124033,691.93047739,9.67149455
136.50,6408541.64320928,0.01125077,692.16330052,9.67126234
136.60,6408523.95606104,0.01126122,692.39734395,9.67102857
136.70,6408506.17291210,0.01127166,692.63260598,9.67079324
136.80,6408488.29376486,0.01128210,692.86908493,9.67055631
136.90,6408470.31862171,0.01129255,693.10677910,9.67031776
137.00,6408452.24748510,0.01130299,693.34568678,9.67007759
137.10,6408434.08035745,0.01131343,693.58580626,9.66983577
137.20,6408415.81724123,0.01132388,693.82713582,9.66959228
137.30,6408397.45813892,0.01133432,694.06967373,9.66934710
137.40,6408379.00305302,0.01134476,694.31341826,9.66910021
137.50,6408360.45198602,0.01135520,694.55836766,9.66885160
137.60,6408341.80494047,0.01136565,694.80452018,9.66860123
137.70,6408323.06191891,0.01137609,695.05187406,9.66834910
137.80,6408304.22292392,0.01138653,695.30042753,9.66809518
137.90,6408285.28795807,0.01139697,695.55017883,9.66783945
138.00,6408266.25702397,0.01140741,695.80112616,9.66758188
138.10,6408247.13012425,0.01141786,696.05326774,9.66732247
138.20,6408227.90726155,0.01142830,696.30660178,9.66706118
138.30,6408208.58843852,0.01143874,696.56112646,9.66679799
138.40,6408189.17365786,0.01144918,696.81683998,9.66653289
138.50,6408169.66292226,0.01145962,697.07374052,9.66626585
138.60,6408150.05623445,0.01147006,697.33182625,9.66599685
138.70,6408130.35359717,0.01148050,697.59109534,9.66572587
138.80,6408110.55501318,0.01149094,697.85154594,9.66545288
138.90,6408090.66048527,0.01150138,698.11317620,9.66517786
139.00,6408070.67001624,0.01151182,698.37598427,9.66490079
139.10,6408050.58360892,0.01152226,698.63996828,9.66462165
139.20,6408030.40126615,0.01153270,698.90512637,9.66434041
139.30,6408010.12299082,0.01154314,699.17145664,9.66405704
139.40,6407989.74878580,0.01155358,699.43895721,9.66377153
139.50,6407969.27865402,0.01156402,699.70762619,9.66348385
139.60,6407948.71259841,0.01157446,699.97746167,9.66319397
139.70,6407928.05062193,0.01158490,700.24846175,9.66290188
139.80,6407907.29272756,0.01159534,700.52062450,9.66260754
139.90,6407886.43891831,0.01160578,700.79394800,9.66231093
140.00,6407865.48919722,0.01161622,701.06843032,9.66201203
140.10,6407844.44356733,0.01162666,701.34406951,9.66171080
140.20,6407823.30203172,0.01163709,701.62086363,9.66140723
140.30,6407802.06459350,0.01164753,701.89881072,9.66110129
140.40,6407780.73125578,0.01165797,702.17790881,9.66079295
140.50,6407759.30202174,0.01166841,702.45815594,9.66048218
140.60,6407737.77689453,0.01167884,702.73955012,9.66016897
140.70,6407716.15587737,0.01168928,703.02208937,9.65985327
140.80,6407694.43897348,0.01169972,703.30577170,9.65953506
140.90,6407672.62618612,0.01171016,703.59059509,9.65921433
141.00,6407650.71751857,0.01172059,703.87655755,9.65889102
141.10,6407628.71297414,0.01173103,704.16365705,9.65856513
141.20,6407606.61255616,0.01174147,704.45189156,9.65823662
141.30,6407584.41626800,0.01175190,704.74125906,9.65790546
141.40,6407562.12411304,0.01176234,705.03175750,9.65757162
141.50,6407539.73609470,0.01177278,705.32338483,9.65723508
141.60,6407517.25221643,0.01178321,705.61613900,9.65689579
141.70,6407494.67248170,0.01179365,705.91001794,9.65655375
141.80,6407471.99689402,0.01180408,706.20501958,9.65620890
141.90,6407449.22545692,0.01181452,706.50114184,9.65586123
142.00,6407426.35817396,0.01182495,706.79838263,9.65551070
142.10,6407403.39504873,0.01183539,707.09673986,9.65515728
142.20,6407380.33608485,0.01184582,707.39621141,9.65480093
142.30,6407357.18128598,0.01185626,707.69679518,9.65444164
142.40,6407333.93065580,0.01186669,707.99848905,9.65407935
142.50,6407310.58419802,0.01187713,708.30129089,9.65371405
142.60,6407287.14191639,0.01188756,708.60519857,9.65334570
142.70,6407263.60381469,0.01189799,708.91020993,9.65297426
142.80,6407239.96989672,0.01190843,709.21632284,9.65259971
142.90,6407216.24016633,0.01191886,709.52353512,9.65222200
143.00,6407192.41462740,0.01192930,709.83184461,9.65184111
143.10,6407168.49328382,0.01193973,710.14124914,9.65145699
143.20,6407144.47613955,0.01195016,710.45174652,9.65106962
143.30,6407120.36319856,0.01196059,710.76333455,9.65067896
143.40,6407096.15446486,0.01197103,711.07601104,9.65028497
143.50,6407071.84994249,0.01198146,711.38977378,9.64988762
143.60,6407047.44963553,0.01199189,711.70462055,9.64948687
143.70,6407022.95354811,0.01200232,712.02054913,9.64908268
143.80,6406998.36168436,0.01201276,712.33755728,9.64867502
143.90,6406973.67404849,0.01202319,712.65564275,9.64826384
144.00,6406948.89064471,0.01203362,712.97480331,9.64784912
144.10,6406924.01147728,0.01204405,713.29503669,9.64743081
144.20,6406899.03655050,0.01205448,713.61634062,9.64700887
144.30,6406873.96586872,0.01206491,713.93871283,9.64658327
144.40,6406848.79943629,0.01207534,714.26215103,9.64615396
144.50,6406823.53725765,0.01208577,714.58665293,9.64572090
144.60,6406798.17933724,0.01209620,714.91221624,9.64528406
144.70,6406772.72567955,0.01210663,715.23883863,9.64484339
144.80,6406747.17628912,0.01211706,715.56651779,9.64439886
144.90,6406721.53117052,0.01212749,715.89525140,9.64395041
145.00,6406695.79032836,0.01213792,716.22503712,9.64349801
145.10,6406669.95376730,0.01214835,716.55587261,9.64304161
145.20,6406644.02149203,0.01215878,716.88775550,9.64258118
145.30,6406617.99350729,0.01216921,717.22068344,9.64211666
145.40,6406591.86981788,0.01217964,717.55465406,9.64164802
145.50,6406565.65042860,0.01219007,717.88966498,9.64117521
145.60,6406539.33534433,0.01220050,718.22571381,9.64069818
145.70,6406512.92456998,0.01221093,718.56279815,9.64021689
145.80,6406486.41811051,0.01222135,718.90091560,9.63973130
145.90,6406459.81597092,0.01223178,719.24006373,9.63924135
146.00,6406433.11815626,0.01224221,719.58024012,9.63874700
146.10,6406406.32467162,0.01225264,719.92144235,9.63824820
146.20,6406379.43552214,0.01226306,720.26366796,9.63774491
146.30,6406352.45071302,0.01227349,720.60691450,9.63723707
146.40,6406325.37024948,0.01228392,720.95117951,9.63672464
146.50,6406298.19413681,0.01229434,721.29646053,9.63620756
146.60,6406270.92238034,0.01230477,721.64275505,9.63568580
146.70,6406243.55498545,0.01231520,721.99006061,9.63515928
146.80,6406216.09195758,0.01232562,722.33837469,9.63462798
146.90,6406188.53330220,0.01233605,722.68769479,9.63409183
147.00,6406160.87902485,0.01234647,723.03801839,9.63355077
147.10,6406133.12913110,0.01235690,723.38934295,9.63300477
147.20,6406105.28362660,0.01236732,723.74166594,9.63245376
147.30,6406077.34251703,0.01237775,724.09498482,9.63189770
147.40,6406049.30580814,0.01238817,724.44929701,9.63133651
147.50,6406021.17350571,0.01239860,724.80459996,9.63077016
147.60,6405992.94561560,0.01240902,725.16089108,9.63019859
147.70,6405964.62214371,0.01241944,725.51816779,9.62962173
147.80,6405936.20309600,0.01242987,725.87642748,9.62903954
147.90,6405907.68847848,0.01244029,726.23566755,9.62845195
148.00,6405879.07829722,0.01245072,726.59588537,9.62785890
148.10,6405850.37255836,0.01246114,726.95707832,9.62726034
148.20,6405821.57126808,0.01247156,727.31924376,9.62665621
148.30,6405792.67443263,0.01248198,727.68237903,9.62604645
148.40,6405763.68205831,0.01249241,728.04648147,9.62543099
148.50,6405734.59415148,0.01250283,728.41154841,9.62480978
148.60,6405705.41071858,0.01251325,728.77757717,9.62418275
148.70,6405676.13176608,0.01252367,729.14456505,9.62354984
148.80,6405646.75730053,0.01253409,729.51250935,9.62291098
148.90,6405617.28732855,0.01254451,729.88140734,9.62226612
149.00,6405587.72185681,0.01255493,730.25125631,9.62161518
149.10,6405558.06089205,0.01256536,730.62205352,9.62095810
149.20,6405528.30444106,0.01257578,730.99379621,9.62029482
149.30,6405498.45251072,0.01258620,731.36648163,9.61962526
149.40,6405468.50510796,0.01259662,731.74010699,9.61894936
149.50,6405438.46223978,0.01260704,732.11466953,9.61826705
149.60,6405408.32391325,0.01261745,732.49016643,9.61757827
149.70,6405378.09013551,0.01262787,732.86659490,9.61688293
149.80,6405347.76091376,0.01263829,733.24395211,9.61618097
149.90,6405317.33625527,0.01264871,733.62223523,9.61547232
150.00,6405286.81616739,0.01265913,734.00144143,9.61475691
150.10,6405256.20065754,0.01266955,734.38156783,9.61403465
150.20,6405225.48973321,0.01267997,734.76261159,9.61330548
150.30,6405194.68340195,0.01269038,735.14456981,9.61256933
150.40,6405163.78167142,0.01270080,735.52743960,9.61182611
150.50,6405132.78454930,0.01271122,735.91121806,9.61107574
150.60,6405101.69204340,0.01272164,736.29590226,9.61031816
150.70,6405070.50416157,0.01273205,736.68148929,9.60955328
150.80,6405039.22091176,0.01274247,737.06797620,9.60878103
150.90,6405007.84230198,0.01275288,737.45536002,9.60800132
151.00,6404976.36834032,0.01276330,737.84363779,9.60721406
151.10,6404944.79903496,0.01277372,738.23280653,9.60641919
151.20,6404913.13439415,0.01278413,738.62286323,9.60561661
151.30,6404881.37442625,0.01279455,739.01380490,9.60480625
151.40,6404849.51913966,0.01280496,739.40562850,9.60398801
151.50,6404817.56854289,0.01281538,739.79833101,9.60316181
151.60,6404785.52264452,0.01282579,740.19190936,9.60232757
151.70,6404753.38145323,0.01283620,740.58636049,9.60148519
151.80,6404721.14497778,0.01284662,740.98168132,9.60063459
151.90,6404688.81322702,0.01285703,741.37786877,9.59977568
152.00,6404656.38620987,0.01286744,741.77491972,9.59890836
152.10,6404623.86393537,0.01287786,742.17283105,9.59803254
152.20,6404591.24641262,0.01288827,742.57159961,9.59714814
152.30,6404558.53365082,0.01289868,742.97122227,9.59625505
152.40,6404525.72565929,0.01290909,743.37169586,9.59535319
152.50,6404492.82244739,0.01291950,743.77301718,9.59444245
152.60,6404459.82402463,0.01292992,744.17518304,9.59352273
152.70,6404426.73040057,0.01294033,744.57819024,9.59259395
152.80,6404393.54158490,0.01295074,744.98203554,9.59165599
152.90,6404360.25758739,0.01296115,745.38671569,9.59070877
153.00,6404326.87841790,0.01297156,745.79222744,9.58975217
153.10,6404293.40408640,0.01298197,746.19856752,9.58878609
153.20,6404259.83460298,0.01299238,746.60573262,9.58781043
153.30,6404226.16997780,0.01300279,747.01371944,9.58682509
153.40,6404192.41022115,0.01301320,747.42252465,9.58582995
153.50,6404158.55534339,0.01302360,747.83214491,9.58482491
153.60,6404124.60535502,0.01303401,748.24257687,9.58380986
153.70,6404090.56026663,0.01304442,748.65381714,9.58278469
153.80,6404056.42008893,0.01305483,749.06586234,9.58174929
153.90,6404022.18483271,0.01306523,749.47870904,9.58070354
154.00,6403987.85450890,0.01307564,749.89235383,9.57964733
154.10,6403953.42912854,0.01308605,750.30679325,9.57858054
154.20,6403918.90870276,0.01309645,750.72202385,9.57750306
154.30,6403884.29324283,0.01310686,751.13804213,9.57641477
154.40,6403849.58276011,0.01311727,751.55484460,9.57531555
154.50,6403814.77726611,0.01312767,751.97242773,9.57420528
154.60,6403779.87677242,0.01313808,752.39078800,9.57308383
154.70,6403744.88129078,0.01314848,752.80992183,9.57195108
154.80,6403709.79083303,0.01315889,753.22982566,9.57080691
154.90,6403674.60541115,0.01316929,753.65049588,9.56965118
155.00,6403639.32503722,0.01317969,754.07192889,9.56848378
155.10,6403603.94972348,0.01319010,754.49412104,9.56730456
155.20,6403568.47948226,0.01320050,754.91706868,9.56611341
155.30,6403532.91432604,0.01321090,755.34076812,9.56491018
155.40,6403497.25426742,0.01322130,755.76521569,9.56369474
155.50,6403461.49931913,0.01323171,756.19040765,9.56246695
155.60,6403425.64949405,0.01324211,756.61634026,9.56122669
155.70,6403389.70480517,0.01325251,757.04300978,9.55997380
155.80,6403353.66526562,0.01326291,757.47041241,9.55870815
155.90,6403317.53088868,0.01327331,757.89854435,9.55742960
156.00,6403281.30168776,0.01328371,758.32740177,9.55613799
156.10,6403244.97767641,0.01329411,758.75698084,9.55483319
156.20,6403208.55886833,0.01330451,759.18727767,9.55351505
156.30,6403172.04527734,0.01331491,759.61828838,9.55218341
156.40,6403135.43691743,0.01332531,760.05000905,9.55083813
156.50,6403098.73380273,0.01333570,760.48243573,9.54947905
156.60,6403061.93594752,0.01334610,760.91556447,9.54810603
156.70,6403025.04336622,0.01335650,761.34939128,9.54671889
156.80,6402988.05607341,0.01336690,761.78391215,9.54531749
156.90,6402950.97408382,0.01337729,762.21912304,9.54390166
157.00,6402913.79741234,0.01338769,762.65501989,9.54247125
157.10,6402876.52607402,0.01339808,763.09159861,9.54102608
157.20,6402839.16008406,0.01340848,763.52885510,9.53956599
157.30,6402801.69945782,0.01341887,763.96678522,9.53809082
157.40,6402764.14421084,0.01342927,764.40538481,9.53660039
157.50,6402726.49435881,0.01343966,764.84464968,9.53509453
157.60,6402688.74991758,0.01345006,765.28457560,9.53357307
157.70,6402650.91090318,0.01346045,765.72515835,9.53203583
157.80,6402612.97733183,0.01347084,766.16639366,9.53048263
157.90,6402574.94921988,0.01348123,766.60827721,9.52891330
158.00,6402536.82658388,0.01349163,767.05080470,9.52732764
158.10,6402498.60944056,0.01350202,767.49397177,9.52572549
158.20,6402460.29780682,0.01351241,767.93777404,9.52410664
158.30,6402421.89169975,0.01352280,768.38220709,9.52247092
158.40,6402383.39113660,0.01353319,768.82726649,9.52081812
158.50,6402344.79613484,0.01354358,769.27294777,9.51914806
158.60,6402306.10671210,0.01355397,769.71924643,9.51746054
158.70,6402267.32288621,0.01356436,770.16615794,9.51575536
158.80,6402228.44467520,0.01357475,770.61367774,9.51403233
158.90,6402189.47209727,0.01358513,771.06180125,9.51229123
159.00,6402150.40517084,0.01359552,771.51052383,9.51053187
159.10,6402111.24391449,0.01360591,771.95984247,9.50876175
159.20,6402071.98834678,0.01361630,772.40975817,9.50699986
159.30,6402032.63848627,0.01362668,772.86027042,9.50523901
159.40,6401993.19435158,0.01363707,773.31137472,9.50346050
159.50,6401953.65596153,0.01364745,773.76306658,9.50166414
159.60,6401914.02333514,0.01365784,774.21534145,9.49984975
159.70,6401874.29649161,0.01366822,774.66819478,9.49801713
159.80,6401834.47545035,0.01367861,775.12162196,9.49616610
159.90,6401794.56023098,0.01368899,775.57561838,9.49429644
160.00,6401754.55085332,0.01369937,776.03017938,9.49240798
160.10,6401714.44733737,0.01370975,776.48530028,9.49050050
160.20,6401674.24970338,0.01372014,776.94097636,9.48857380
160.30,6401633.95797178,0.01373052,777.39720289,9.48662768
160.40,6401593.57216322,0.01374090,777.85397508,9.48466193
160.50,6401553.09229857,0.01375128,778.31128812,9.48267634
160.60,6401512.51839891,0.01376166,778.76913719,9.48067070
160.70,6401471.85048555,0.01377204,779.22751740,9.47864480
160.80,6401431.08858001,0.01378241,779.68642386,9.47659843
160.90,6401390.23270404,0.01379279,780.14585162,9.47453135
161.00,6401349.28287963,0.01380317,780.60579572,9.47244336
161.10,6401308.23912899,0.01381355,781.06625116,9.47033422
161.20,6401267.10147455,0.01382392,781.52721289,9.46820372
161.30,6401225.86993899,0.01383430,781.98867584,9.46605163
161.40,6401184.54454522,0.01384467,782.45063491,9.46387771
161.50,6401143.12531641,0.01385505,782.91308495,9.46168173
161.60,6401101.61227594,0.01386542,783.37602078,9.45946346
161.70,6401060.00544748,0.01387580,783.83943719,9.45722266
161.80,6401018.30485490,0.01388617,784.30332893,9.45495909
161.90,6400976.51052235,0.01389654,784.76769071,9.45267251
162.00,6400934.62247424,0.01390691,785.23251720,9.45036266
162.10,6400892.64073522,0.01391729,785.69780304,9.44802931
162.20,6400850.56533021,0.01392766,786.16354283,9.44567221
162.30,6400808.39628439,0.01393803,786.62973113,9.44329109
162.40,6400766.13362320,0.01394840,787.09636245,9.44088570
162.50,6400723.77737237,0.01395877,787.56343128,9.43845578
162.60,6400681.32755788,0.01396913,788.03093206,9.43600108
162.70,6400638.78420600,0.01397950,788.49885918,9.43352133
162.80,6400596.14734327,0.01398987,788.96720701,9.43101625
162.90,6400553.41699652,0.01400023,789.43596986,9.42848558
163.00,6400510.59319285,0.01401060,789.90514200,9.42592905
163.10,6400467.67595967,0.01402097,790.37471767,9.42334639
163.20,6400424.66532465,0.01403133,790.84469106,9.42073730
163.30,6400381.56131580,0.01404169,791.31505631,9.41810151
163.40,6400338.36396139,0.01405206,791.78580753,9.41543874
163.50,6400295.07329001,0.01406242,792.25693876,9.41274870
163.60,6400251.68933054,0.01407278,792.72844403,9.41003109
163.70,6400208.21211219,0.01408314,793.20031729,9.40728563
163.80,6400164.64166447,0.01409350,793.67255247,9.40451202
163.90,6400120.97801720,0.01410386,794.14514343,9.40170995
164.00,6400077.22120053,0.01411422,794.61808401,9.39887912
164.10,6400033.37124493,0.01412458,795.09136798,9.39601923
164.20,6399989.42818120,0.01413494,795.56498907,9.39312997
164.30,6399945.39204046,0.01414530,796.03894096,9.39021102
164.40,6399901.26285418,0.01415565,796.51321727,9.38726207
164.50,6399857.04065415,0.01416601,796.98781160,9.38428279
164.60,6399812.72547251,0.01417636,797.46271746,9.38127288
164.70,6399768.31734176,0.01418672,797.93792834,9.37823199
164.80,6399723.81629473,0.01419707,798.41343766,9.37515981
164.90,6399679.22236462,0.01420743,798.88923879,9.37205599
165.00,6399634.53558496,0.01421778,799.36532505,9.36892020
165.10,6399589.75598969,0.01422813,799.84168971,9.36575211
165.20,6399544.88361307,0.01423848,800.31832598,9.36255136
165.30,6399499.91848976,0.01424883,800.79522701,9.35931762
165.40,6399454.86065478,0.01425918,801.27238591,9.35605053
165.50,6399409.71014354,0.01426953,801.74979571,9.35274973
165.60,6399364.46699183,0.01427988,802.22744940,9.34941488
165.70,6399319.13123582,0.01429022,802.70533991,9.34604560
165.80,6399273.70291208,0.01430057,803.18346010,9.34264154
165.90,6399228.18205758,0.01431091,803.66180280,9.33920233
166.00,6399182.56870970,0.01432126,804.14036074,9.33572759
166.10,6399136.86290620,0.01433160,804.61912661,9.33221694
166.20,6399091.06468527,0.01434194,805.09809305,9.32867002
166.30,6399045.17408553,0.01435229,805.57725261,9.32508643
166.40,6398999.19114599,0.01436263,806.05659780,9.32146578
166.50,6398953.11590610,0.01437297,806.53612105,9.31780769
166.60,6398906.94840575,0.01438331,807.01581475,9.31411176
166.70,6398860.68868527,0.01439365,807.49567119,9.31037760
166.80,6398814.33678539,0.01440398,807.97568261,9.30660479
166.90,6398767.89274734,0.01441432,808.45584120,9.30279293
167.00,6398721.35661277,0.01442466,808.93613907,9.29894162
167.10,6398674.72842380,0.01443499,809.41656824,9.29505043
167.20,6398628.00822299,0.01444533,809.89712068,9.29111894
167.30,6398581.19605341,0.01445566,810.37778830,9.28714674
167.40,6398534.29195855,0.01446599,810.85856293,9.28313340
167.50,6398487.29598242,0.01447633,811.33943631,9.27907848
167.60,6398440.20816951,0.01448666,811.82040014,9.27498155
167.70,6398393.02856477,0.01449699,812.30144602,9.27084217
167.80,6398345.75721368,0.01450731,812.78256548,9.26665990
167.90,6398298.39416221,0.01451764,813.26374999,9.26243428
168.00,6398250.93945682,0.01452797,813.74499093,9.25816487
168.10,6398203.39314451,0.01453830,814.22627959,9.25385120
168.20,6398155.75527279,0.01454862,814.70760722,9.24949283
168.30,6398108.02588969,0.01455895,815.18896496,9.24508928
168.40,6398060.20504377,0.01456927,815.67034387,9.24064008
168.50,6398012.29278414,0.01457959,816.15173493,9.23614475
168.60,6397964.28916045,0.01458991,816.63312907,9.23160284
168.70,6397916.19422290,0.01460023,817.11451709,9.22701383
168.80,6397868.00802225,0.01461055,817.59588973,9.22237726
168.90,6397819.73060980,0.01462087,818.07723765,9.21769263
169.00,6397771.36203747,0.01463119,818.55855141,9.21295945
169.10,6397722.90235771,0.01464150,819.03982149,9.20817721
169.20,6397674.35162357,0.01465182,819.52103828,9.20334540
169.30,6397625.70988872,0.01466213,820.00219207,9.19846353
169.40,6397576.97720737,0.01467244,820.48327309,9.19353107
169.50,6397528.15363439,0.01468276,820.96427144,9.18854751
169.60,6397479.23922524,0.01469307,821.44517715,9.18351233
169.70,6397430.23403599,0.01470338,821.92598016,9.17842499
169.80,6397381.13812336,0.01471369,822.40667031,9.17328498
169.90,6397331.95154468,0.01472399,822.88723732,9.16809174
170.00,6397282.67435794,0.01473430,823.36767085,9.16284474
170.10,6397233.30662178,0.01474460,823.84796045,9.15754344
170.20,6397183.84839548,0.01475491,824.32809555,9.15218728
